vuln_id,cwe_id,score,chain,dataset,summary,published_date,chain_len,project,commit_href,commit_sha,patch
GHSA-8p36-q63g-68qh,,9.1,{'https://github.com/mitreid-connect/OpenID-Connect-Java-Spring-Server/commit/7eba3c12fed82388f917e8dd9b73e86e3a311e4c'},osv,"Autobinding vulnerability in MITREid Connect org/mitre/oauth2/web/OAuthConfirmationController.java in the OpenID Connect server implementation for MITREid Connect through 1.3.3 contains a Mass Assignment (aka Autobinding) vulnerability. This arises due to unsafe usage of the @ModelAttribute annotation during the OAuth authorization flow, in which HTTP request parameters affect an authorizationRequest.",2021-05-13,1,https://github.com/mitreid-connect/OpenID-Connect-Java-Spring-Server,https://github.com/mitreid-connect/OpenID-Connect-Java-Spring-Server/commit/7eba3c12fed82388f917e8dd9b73e86e3a311e4c,7eba3c12fed82388f917e8dd9b73e86e3a311e4c,SINGLE
GHSA-hwj3-m3p6-hj38,,9.8,"{'https://github.com/dom4j/dom4j/commit/1707bf3d898a8ada3b213acb0e3b38f16eaae73d', 'https://github.com/dom4j/dom4j/commit/a8228522a99a02146106672a34c104adbda5c658'}",osv,"dom4j allows External Entities by default which might enable XXE attacks dom4j before 2.1.3 allows external DTDs and External Entities by default, which might enable XXE attacks. However, there is popular external documentation from OWASP showing how to enable the safe, non-default behavior in any application that uses dom4j.  Note: This advisory applies to `dom4j:dom4j` version 1.x legacy artifacts.  To resolve this a change to the latest version of `org.dom4j:dom4j` is recommended.",2020-06-05,2,https://github.com/dom4j/dom4j,https://github.com/dom4j/dom4j/commit/1707bf3d898a8ada3b213acb0e3b38f16eaae73d,1707bf3d898a8ada3b213acb0e3b38f16eaae73d,MULTI
GHSA-hwj3-m3p6-hj38,,9.8,"{'https://github.com/dom4j/dom4j/commit/1707bf3d898a8ada3b213acb0e3b38f16eaae73d', 'https://github.com/dom4j/dom4j/commit/a8228522a99a02146106672a34c104adbda5c658'}",osv,"dom4j allows External Entities by default which might enable XXE attacks dom4j before 2.1.3 allows external DTDs and External Entities by default, which might enable XXE attacks. However, there is popular external documentation from OWASP showing how to enable the safe, non-default behavior in any application that uses dom4j.  Note: This advisory applies to `dom4j:dom4j` version 1.x legacy artifacts.  To resolve this a change to the latest version of `org.dom4j:dom4j` is recommended.",2020-06-05,2,https://github.com/dom4j/dom4j,https://github.com/dom4j/dom4j/commit/a8228522a99a02146106672a34c104adbda5c658,a8228522a99a02146106672a34c104adbda5c658,MULTI
GHSA-v528-7hrm-frqp,,9.1,{'https://github.com/netplex/json-smart-v1/commit/768db58ee0e3e344fcdb574b7629765308a1d0af'},osv,"Improper Check for Unusual or Exceptional Conditions in json-smart An issue was discovered in netplex json-smart-v1 through 2015-10-23 and json-smart-v2 through 2.4. An exception is thrown from a function, but it is not caught, as demonstrated by NumberFormatException. When it is not caught, it may cause programs using the library to crash or expose sensitive information.",2021-06-16,1,https://github.com/netplex/json-smart-v1,https://github.com/netplex/json-smart-v1/commit/768db58ee0e3e344fcdb574b7629765308a1d0af,768db58ee0e3e344fcdb574b7629765308a1d0af,SINGLE
GHSA-86qr-9vqc-pgc6,,9.8,{'https://github.com/spring-projects/spring-integration/commit/6a02b5abe97fabab6003d51b98dd45ab009a6e05'},osv,"Code execution in Spring Integration Spring Integration framework provides Kryo Codec implementations as an alternative for Java (de)serialization. When Kryo is configured with default options, all unregistered classes are resolved on demand. This leads to the ""deserialization gadgets"" exploit when provided data contains malicious code for execution during deserialization. In order to protect against this type of attack, Kryo can be configured to require a set of trusted classes for (de)serialization. Spring Integration should be proactive against blocking unknown ""deserialization gadgets"" when configuring Kryo in code.",2020-08-05,1,https://github.com/spring-projects/spring-integration,https://github.com/spring-projects/spring-integration/commit/6a02b5abe97fabab6003d51b98dd45ab009a6e05,6a02b5abe97fabab6003d51b98dd45ab009a6e05,SINGLE
GHSA-94jq-q5v2-76wj,,6.3,"{'https://github.com/aws/aws-iot-device-sdk-js-v2/commit/4be41394f1aee979e6f4b012fcb01eecabd0c08d', 'https://github.com/aws/aws-iot-device-sdk-python-v2/commit/fd4c0ba04b35eab9e20c635af5548fcc5a92d8be', 'https://github.com/aws/aws-iot-device-sdk-java-v2/commit/67950ad2a02f2f9355c310b69dc9226b017f32f2'}",osv,"Improper certificate management in AWS IoT Device SDK v2 Connections initialized by the AWS IoT Device SDK v2 for Java (versions prior to 1.3.3), Python (versions prior to 1.5.18), C++ (versions prior to 1.12.7) and Node.js (versions prior to 1.5.1) did not verify server certificate hostname during TLS handshake when overriding Certificate Authorities (CA) in their trust stores on Windows. This issue has been addressed in aws-c-io submodule versions 0.9.13 onward. This issue affects: Amazon Web Services AWS IoT Device SDK v2 for Java versions prior to 1.3.3 on Microsoft Windows. Amazon Web Services AWS IoT Device SDK v2 for Python versions prior to 1.5.18 on Microsoft Windows. Amazon Web Services AWS IoT Device SDK v2 for C++ versions prior to 1.12.7 on Microsoft Windows. Amazon Web Services AWS IoT Device SDK v2 for Node.js versions prior to 1.5.3 on Microsoft Windows.",2021-11-24,3,https://github.com/aws/aws-iot-device-sdk-java-v2,https://github.com/aws/aws-iot-device-sdk-js-v2/commit/4be41394f1aee979e6f4b012fcb01eecabd0c08d,4be41394f1aee979e6f4b012fcb01eecabd0c08d,MULTI
GHSA-94jq-q5v2-76wj,,6.3,"{'https://github.com/aws/aws-iot-device-sdk-js-v2/commit/4be41394f1aee979e6f4b012fcb01eecabd0c08d', 'https://github.com/aws/aws-iot-device-sdk-python-v2/commit/fd4c0ba04b35eab9e20c635af5548fcc5a92d8be', 'https://github.com/aws/aws-iot-device-sdk-java-v2/commit/67950ad2a02f2f9355c310b69dc9226b017f32f2'}",osv,"Improper certificate management in AWS IoT Device SDK v2 Connections initialized by the AWS IoT Device SDK v2 for Java (versions prior to 1.3.3), Python (versions prior to 1.5.18), C++ (versions prior to 1.12.7) and Node.js (versions prior to 1.5.1) did not verify server certificate hostname during TLS handshake when overriding Certificate Authorities (CA) in their trust stores on Windows. This issue has been addressed in aws-c-io submodule versions 0.9.13 onward. This issue affects: Amazon Web Services AWS IoT Device SDK v2 for Java versions prior to 1.3.3 on Microsoft Windows. Amazon Web Services AWS IoT Device SDK v2 for Python versions prior to 1.5.18 on Microsoft Windows. Amazon Web Services AWS IoT Device SDK v2 for C++ versions prior to 1.12.7 on Microsoft Windows. Amazon Web Services AWS IoT Device SDK v2 for Node.js versions prior to 1.5.3 on Microsoft Windows.",2021-11-24,3,https://github.com/aws/aws-iot-device-sdk-java-v2,https://github.com/aws/aws-iot-device-sdk-python-v2/commit/fd4c0ba04b35eab9e20c635af5548fcc5a92d8be,fd4c0ba04b35eab9e20c635af5548fcc5a92d8be,MULTI
GHSA-94jq-q5v2-76wj,,6.3,"{'https://github.com/aws/aws-iot-device-sdk-js-v2/commit/4be41394f1aee979e6f4b012fcb01eecabd0c08d', 'https://github.com/aws/aws-iot-device-sdk-python-v2/commit/fd4c0ba04b35eab9e20c635af5548fcc5a92d8be', 'https://github.com/aws/aws-iot-device-sdk-java-v2/commit/67950ad2a02f2f9355c310b69dc9226b017f32f2'}",osv,"Improper certificate management in AWS IoT Device SDK v2 Connections initialized by the AWS IoT Device SDK v2 for Java (versions prior to 1.3.3), Python (versions prior to 1.5.18), C++ (versions prior to 1.12.7) and Node.js (versions prior to 1.5.1) did not verify server certificate hostname during TLS handshake when overriding Certificate Authorities (CA) in their trust stores on Windows. This issue has been addressed in aws-c-io submodule versions 0.9.13 onward. This issue affects: Amazon Web Services AWS IoT Device SDK v2 for Java versions prior to 1.3.3 on Microsoft Windows. Amazon Web Services AWS IoT Device SDK v2 for Python versions prior to 1.5.18 on Microsoft Windows. Amazon Web Services AWS IoT Device SDK v2 for C++ versions prior to 1.12.7 on Microsoft Windows. Amazon Web Services AWS IoT Device SDK v2 for Node.js versions prior to 1.5.3 on Microsoft Windows.",2021-11-24,3,https://github.com/aws/aws-iot-device-sdk-java-v2,https://github.com/aws/aws-iot-device-sdk-java-v2/commit/67950ad2a02f2f9355c310b69dc9226b017f32f2,67950ad2a02f2f9355c310b69dc9226b017f32f2,MULTI
GHSA-f93p-f762-vr53,,6.1,{'https://github.com/apache/cxf/commit/a02e96ba1095596bef481919f16a90c5e80a92c8'},osv,"Reflected Cross-Site Scripting in Apache CXF By default, Apache CXF creates a /services page containing a listing of the available endpoint names and addresses. This webpage is vulnerable to a reflected Cross-Site Scripting (XSS) attack, which allows a malicious actor to inject javascript into the web page. Please note that the attack exploits a feature which is not typically not present in modern browsers, who remove dot segments before sending the request. However, Mobile applications may be vulnerable.",2020-06-10,1,https://github.com/apache/cxf,https://github.com/apache/cxf/commit/a02e96ba1095596bef481919f16a90c5e80a92c8,a02e96ba1095596bef481919f16a90c5e80a92c8,SINGLE
GHSA-f62v-xpxf-3v68,"{'CWE-94', 'CWE-74'}",7.5,{'https://github.com/apache/ant/commit/87ac51d3c22bcf7cfd0dc07cb0bd04a496e0d428'},osv,"Code injection in Apache Ant As mitigation for CVE-2020-1945 Apache Ant 1.10.8 changed the permissions of temporary files it created so that only the current user was allowed to access them. Unfortunately the fixcrlf task deleted the temporary file and created a new one without said protection, effectively nullifying the effort. This would still allow an attacker to inject modified source files into the build process.",2021-02-03,1,https://github.com/apache/ant,https://github.com/apache/ant/commit/87ac51d3c22bcf7cfd0dc07cb0bd04a496e0d428,87ac51d3c22bcf7cfd0dc07cb0bd04a496e0d428,SINGLE
GHSA-vmfg-rjjm-rjrj,,9.8,{'https://github.com/qos-ch/logback/commit/f46044b805bca91efe5fd6afe52257cd02f775f8'},osv,Deserialization of Untrusted Data QOS.ch Logback before 1.2.0 has a serialization vulnerability affecting the SocketServer and ServerSocketReceiver components.,2021-06-07,1,https://github.com/qos-ch/logback,https://github.com/qos-ch/logback/commit/f46044b805bca91efe5fd6afe52257cd02f775f8,f46044b805bca91efe5fd6afe52257cd02f775f8,SINGLE
GHSA-2rq5-68hm-h4j8,,8.8,"{'https://github.com/OpenNMS/opennms/commit/eb08b5ed4c5548f3e941a1f0d0363ae4439fa98c', 'https://github.com/OpenNMS/opennms/commit/607151ea8f90212a3fb37c977fa57c7d58d26a84'}",osv,"Cross-Site Request Forgery in OpenNMS Horizon In OpenNMS Horizon, versions opennms-1-0-stable through opennms-27.1.1; OpenNMS Meridian, versions meridian-foundation-2015.1.0-1 through meridian-foundation-2019.1.18-1; meridian-foundation-2020.1.0-1 through meridian-foundation-2020.1.6-1 are vulnerable to CSRF, due to no CSRF protection at `/opennms/admin/userGroupView/users/updateUser`. This flaw allows assigning `ROLE_ADMIN` security role to a normal user. Using this flaw, an attacker can trick the admin user to assign administrator privileges to a normal user by enticing him to click upon an attacker-controlled website.",2021-05-25,2,https://github.com/OpenNMS/opennms,https://github.com/OpenNMS/opennms/commit/eb08b5ed4c5548f3e941a1f0d0363ae4439fa98c,eb08b5ed4c5548f3e941a1f0d0363ae4439fa98c,MULTI
GHSA-2rq5-68hm-h4j8,,8.8,"{'https://github.com/OpenNMS/opennms/commit/eb08b5ed4c5548f3e941a1f0d0363ae4439fa98c', 'https://github.com/OpenNMS/opennms/commit/607151ea8f90212a3fb37c977fa57c7d58d26a84'}",osv,"Cross-Site Request Forgery in OpenNMS Horizon In OpenNMS Horizon, versions opennms-1-0-stable through opennms-27.1.1; OpenNMS Meridian, versions meridian-foundation-2015.1.0-1 through meridian-foundation-2019.1.18-1; meridian-foundation-2020.1.0-1 through meridian-foundation-2020.1.6-1 are vulnerable to CSRF, due to no CSRF protection at `/opennms/admin/userGroupView/users/updateUser`. This flaw allows assigning `ROLE_ADMIN` security role to a normal user. Using this flaw, an attacker can trick the admin user to assign administrator privileges to a normal user by enticing him to click upon an attacker-controlled website.",2021-05-25,2,https://github.com/OpenNMS/opennms,https://github.com/OpenNMS/opennms/commit/607151ea8f90212a3fb37c977fa57c7d58d26a84,607151ea8f90212a3fb37c977fa57c7d58d26a84,MULTI
GHSA-4gq5-ch57-c2mg,,9.8,{'https://github.com/FasterXML/jackson-databind/commit/87d29af25e82a249ea15858e2d4ecbf64091db44'},osv,High severity vulnerability that affects com.fasterxml.jackson.core:jackson-databind FasterXML jackson-databind 2.x before 2.9.7 might allow remote attackers to execute arbitrary code by leveraging failure to block the blaze-ds-opt and blaze-ds-core classes from polymorphic deserialization.,2019-01-04,1,https://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind/commit/87d29af25e82a249ea15858e2d4ecbf64091db44,87d29af25e82a249ea15858e2d4ecbf64091db44,SINGLE
GHSA-j4mm-7pj3-jf7v,,7.5,{'https://github.com/opencast/opencast/commit/8f8271e1085f6f8e306c689d6a56b0bb8d076444'},osv,"HTTP Method Spoofing Opencast versions prior to 9.10 allow HTTP method spoofing, allowing to change the assumed HTTP method via URL parameter. This allows  attackers to turn HTTP GET requests into PUT requests or an HTTP form to send DELETE requests. This bypasses restrictions otherwise put on these types of requests and aids in cross-site request forgery (CSRF) attacks, which would otherwise not be possible.  ### Impact  The vulnerability allows attackers to craft links or forms which may change the server state. For example, the following GET request would create a new user:  ```sh % curl -i -u admin:opencast \   'https://legacy.opencast.org/admin-ng/users/test.json?_method=PUT&username=test&password=attack' HTTP/2 200 … ```  If an admin is logged in to legacy.opencast.org and accidentally clicks this link, a user will silently be created.   ### Patches  This issue is fixed in Opencast 9.10 and 10.0.  ### Workarounds  You can mitigate the problem by setting the `SameSite=Strict` attribute for your cookies. If this is a viable option for you depends on your integrations. We strongly recommend updating in any case.  ### References  - [Fix for 10.0](https://github.com/opencast/opencast/commit/59cb6731067283e54f15462be38b6117d8b9ea8b#diff-9c5fb3d1b7e3b0f54bc5c4182965c4fe1f9023d449017cece3005d3f90e8e4d8) - [Fix for 9.10](https://github.com/opencast/opencast/commit/8f8271e1085f6f8e306c689d6a56b0bb8d076444)  ### For more information  If you have any questions or comments about this advisory: * Open an issue in [our issue tracker](https://github.com/opencast/opencast/issues) * Email us at [security@opencast.org](mailto:security@opencast.org)",2021-12-14,1,https://github.com/opencast/opencast,https://github.com/opencast/opencast/commit/8f8271e1085f6f8e306c689d6a56b0bb8d076444,8f8271e1085f6f8e306c689d6a56b0bb8d076444,SINGLE
GHSA-44cw-p2hm-gpf6,,4.8,{'https://github.com/opencast/opencast/commit/4225bf90af74557deaf8fb6b80b0705c9621acfc'},osv,"Disabled Hostname Verification in Opencast Opencast before version 8.9 and 7.9 disables HTTPS hostname verification of its HTTP client used for a large portion of Opencast's HTTP requests.  Hostname verification is an important part when using HTTPS to ensure that the presented certificate is valid for the host. Disabling it can allow for man-in-the-middle attacks.  ### Patches  This problem is fixed in Opencast 7.9 and Opencast 8.9  ### Self-Signed Certificates  Please be aware that fixing the problem means that Opencast will not simply accept any self-signed certificates any longer without properly importing them. If you need those, please make sure to import them into the Java key store. Better yet, get a valid certificate e.g. from [Let's Encrypt](https://letsencrypt.org).",2020-12-08,1,https://github.com/opencast/opencast,https://github.com/opencast/opencast/commit/4225bf90af74557deaf8fb6b80b0705c9621acfc,4225bf90af74557deaf8fb6b80b0705c9621acfc,SINGLE
GHSA-vmm6-w4cf-7f3x,,8.7,{'https://github.com/opencast/opencast/commit/b157e1fb3b35991ca7bf59f0730329fbe7ce82e8'},osv,"Authentication Bypass For Endpoints With Anonymous Access in Opencast ### Impact  Using a remember-me cookie with an arbitrary username can cause Opencast to assume proper authentication for that user even if the remember-me cookie was incorrect given that the attacked endpoint also allows anonymous access.  This way, an attacker can, for example, fake a remember-me token, assume the identity of the global system administrator and request non-public content from the search service without ever providing any proper authentication.   ### Patches  This problem is fixed in Opencast 7.6 and Opencast 8.1   ### Workarounds  As a workaround for older, unpatched versions, disabling remember-me cookies in `etc/security/mh_default_org.xml` will mitigate the problem but will obviously also disable this feature without obvious indication. To deactivate this, remove the following line from the security configuration:  ```xml <sec:remember-me … /> ```  ### References  - [Remember-me cookie in the security configuration file](https://github.com/opencast/opencast/blob/161ee619382f144dc35eea211fc6b556025b98e1/etc/security/mh_default_org.xml#L335-L336)   ### For more information  If you have any questions or comments about this advisory:  - Open an issue in [opencast/opencast](https://github.com/opencast/opencast/issues) - For security-relevant information, email us at security@opencast.org",2020-01-30,1,https://github.com/opencast/opencast,https://github.com/opencast/opencast/commit/b157e1fb3b35991ca7bf59f0730329fbe7ce82e8,b157e1fb3b35991ca7bf59f0730329fbe7ce82e8,SINGLE
GHSA-mm8j-9x84-m9cv,,9.8,{'https://github.com/OWASP/json-sanitizer/commit/a37f594f7378a1c76b3283e0dab9e1ab1dc0247e'},osv,Arbitrary code injection in json-sanitizer OWASP json-sanitizer before 1.2.2 may emit closing SCRIPT tags and CDATA section delimiters for crafted input. This allows an attacker to inject arbitrary HTML or XML into embedding documents.,2021-06-16,1,https://github.com/OWASP/json-sanitizer,https://github.com/OWASP/json-sanitizer/commit/a37f594f7378a1c76b3283e0dab9e1ab1dc0247e,a37f594f7378a1c76b3283e0dab9e1ab1dc0247e,SINGLE
GHSA-hfg5-xpvw-c9x4,,7.5,{'https://github.com/apache/camel/commit/b954402272ddcfbb45dc1495520f920e70cc041c'},osv,Improper Input Validation in Apache Camel Apache Camel's JMX is vulnerable to Rebind Flaw. Apache Camel users should upgrade to 3.2.0.,2021-05-21,1,https://github.com/apache/camel,https://github.com/apache/camel/commit/b954402272ddcfbb45dc1495520f920e70cc041c,b954402272ddcfbb45dc1495520f920e70cc041c,SINGLE
GHSA-xhw6-hjc9-679m,,7.5,{'https://github.com/pac4j/pac4j/commit/22b82ffd702a132d9f09da60362fc6264fc281ae'},osv,"Token validation bypass in Pac4j Pac4j v5.1 and earlier allows (by default) clients to accept and successfully validate ID Tokens with ""none"" algorithm (i.e., tokens with no signature) which is not secure and violates the OpenID Core Specification. The ""none"" algorithm does not require any signature verification when validating the ID tokens, which allows the attacker to bypass the token validation by injecting a malformed ID token using ""none"" as the value of ""alg"" key in the header with an empty signature value.",2022-01-08,1,https://github.com/pac4j/pac4j,https://github.com/pac4j/pac4j/commit/22b82ffd702a132d9f09da60362fc6264fc281ae,22b82ffd702a132d9f09da60362fc6264fc281ae,SINGLE
GHSA-763g-fqq7-48wg,,5.3,{'https://github.com/checkstyle/checkstyle/commit/c46a16d177e6797895b195c288ae9a9a096254b8'},osv,"XML external entity (XXE) processing ('external-parameter-entities' feature was not fully disabled)) Due to an incomplete fix for [CVE-2019-9658](https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2019-9658), checkstyle was still vulnerable to XML External Entity (XXE) Processing.  ### Impact  #### User: Build Maintainers  This vulnerability probably doesn't impact Maven/Gradle users as, in most cases, these builds are processing files that are trusted, or pre-vetted by a pull request reviewer before being run on internal CI infrastructure.  #### User: Static Analysis as a Service  If you operate a site/service that parses ""untrusted"" Checkstyle XML configuration files, you are vulnerable to this and should patch.  Note from the discoverer of the original CVE-2019-9658:  > While looking at a few companies that run Checkstyle/PMD/ect... as a service I notice that it's a common pattern to run the static code analysis tool inside of a Docker container with the following flags: > ``` > --net=none \ > --privileged=false \ > --cap-drop=ALL > ``` > Running the analysis in Docker has the advantage that there should be no sensitive local file information that XXE can exfiltrate from the container. Additionally, these flags prevent vulnerabilities in static analysis tools like Checkstyle from being used to exfiltrate data via XXE or to perform SSRF. > \- [Jonathan Leitschuh](https://twitter.com/jlleitschuh)  ### Patches _Has the problem been patched? What versions should users upgrade to?_  Patched, will be released with version 8.29 at 26 Jan 2020.  ### Workarounds _Is there a way for users to fix or remediate the vulnerability without upgrading?_  No workaround are available  ### References   - [CWE-611: Improper Restriction of XML External Entity Reference](https://cwe.mitre.org/data/definitions/611.html)  - GitHub Issue https://github.com/checkstyle/checkstyle/issues/7468  ### For more information  If you have any questions or comments about this advisory: * Open an issue in https://github.com/checkstyle/checkstyle/issues",2020-01-31,1,https://github.com/checkstyle/checkstyle,https://github.com/checkstyle/checkstyle/commit/c46a16d177e6797895b195c288ae9a9a096254b8,c46a16d177e6797895b195c288ae9a9a096254b8,SINGLE
GHSA-cjjf-94ff-43w7,,7.5,{'https://github.com/FasterXML/jackson-databind/commit/28badf7ef60ac3e7ef151cd8e8ec010b8479226a'},osv,"High severity vulnerability that affects com.fasterxml.jackson.core:jackson-databind An issue was discovered in FasterXML jackson-databind prior to 2.7.9.4, 2.8.11.2, and 2.9.6. When Default Typing is enabled (either globally or for a specific property), the service has the Jodd-db jar (for database access for the Jodd framework) in the classpath, and an attacker can provide an LDAP service to access, it is possible to make the service execute a malicious payload.",2019-03-25,1,https://github.com/FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind/commit/28badf7ef60ac3e7ef151cd8e8ec010b8479226a,28badf7ef60ac3e7ef151cd8e8ec010b8479226a,SINGLE
GHSA-2363-cqg2-863c,,7.5,{'https://github.com/hunterhacker/jdom/commit/dd4f3c2fc7893edd914954c73eb577f925a7d361'},osv,"XML External Entity (XXE) Injection in JDOM An XXE issue in SAXBuilder in JDOM through 2.0.6 allows attackers to cause a denial of service via a crafted HTTP request.  At this time there is not released fixed version of JDOM.  As a workaround, to avoid external entities being expanded, one can call `builder.setExpandEntities(false)` and they won't be expanded.",2021-07-27,1,https://github.com/hunterhacker/jdom,https://github.com/hunterhacker/jdom/commit/dd4f3c2fc7893edd914954c73eb577f925a7d361,dd4f3c2fc7893edd914954c73eb577f925a7d361,SINGLE
GHSA-xfv3-rrfm-f2rv,,7.5,"{'https://github.com/netty/netty/pull/3748/commits/4ac519f534493bb0ca7a77e1c779138a54faa7b9', 'https://github.com/netty/netty/commit/2caa38a2795fe1f1ae6ceda4d69e826ed7c55e55', 'https://github.com/netty/netty/commit/31815598a2af37f0b71ea94eada70d6659c23752'}",osv,"Information Exposure in Netty Netty before 3.9.8.Final, 3.10.x before 3.10.3.Final, 4.0.x before 4.0.28.Final, and 4.1.x before 4.1.0.Beta5 and Play Framework 2.x before 2.3.9 might allow remote attackers to bypass the httpOnly flag on cookies and obtain sensitive information by leveraging improper validation of cookie name and value characters.",2020-06-30,3,https://github.com/netty/netty,https://github.com/netty/netty/pull/3748/commits/4ac519f534493bb0ca7a77e1c779138a54faa7b9,4ac519f534493bb0ca7a77e1c779138a54faa7b9,MULTI
GHSA-xfv3-rrfm-f2rv,,7.5,"{'https://github.com/netty/netty/pull/3748/commits/4ac519f534493bb0ca7a77e1c779138a54faa7b9', 'https://github.com/netty/netty/commit/2caa38a2795fe1f1ae6ceda4d69e826ed7c55e55', 'https://github.com/netty/netty/commit/31815598a2af37f0b71ea94eada70d6659c23752'}",osv,"Information Exposure in Netty Netty before 3.9.8.Final, 3.10.x before 3.10.3.Final, 4.0.x before 4.0.28.Final, and 4.1.x before 4.1.0.Beta5 and Play Framework 2.x before 2.3.9 might allow remote attackers to bypass the httpOnly flag on cookies and obtain sensitive information by leveraging improper validation of cookie name and value characters.",2020-06-30,3,https://github.com/netty/netty,https://github.com/netty/netty/commit/2caa38a2795fe1f1ae6ceda4d69e826ed7c55e55,2caa38a2795fe1f1ae6ceda4d69e826ed7c55e55,MULTI
GHSA-xfv3-rrfm-f2rv,,7.5,"{'https://github.com/netty/netty/pull/3748/commits/4ac519f534493bb0ca7a77e1c779138a54faa7b9', 'https://github.com/netty/netty/commit/2caa38a2795fe1f1ae6ceda4d69e826ed7c55e55', 'https://github.com/netty/netty/commit/31815598a2af37f0b71ea94eada70d6659c23752'}",osv,"Information Exposure in Netty Netty before 3.9.8.Final, 3.10.x before 3.10.3.Final, 4.0.x before 4.0.28.Final, and 4.1.x before 4.1.0.Beta5 and Play Framework 2.x before 2.3.9 might allow remote attackers to bypass the httpOnly flag on cookies and obtain sensitive information by leveraging improper validation of cookie name and value characters.",2020-06-30,3,https://github.com/netty/netty,https://github.com/netty/netty/commit/31815598a2af37f0b71ea94eada70d6659c23752,31815598a2af37f0b71ea94eada70d6659c23752,MULTI
GHSA-7hmh-8gwv-mfvq,,6.5,{'https://github.com/apache/kylin/commit/e373c64c96a54a7abfe4bccb82e8feb60db04749'},osv,"SQL Injection in Kylin Kylin has some restful apis which will concatenate SQLs with the user input string, a user is likely to be able to run malicious database queries.",2020-07-27,1,https://github.com/apache/kylin,https://github.com/apache/kylin/commit/e373c64c96a54a7abfe4bccb82e8feb60db04749,e373c64c96a54a7abfe4bccb82e8feb60db04749,SINGLE
GHSA-rc75-cf5c-mxvh,,4.9,{'https://github.com/pac4j/pac4j/commit/34d5b1028a2db201ee81ec51b52a782fe073f609'},osv,Use of Cryptographically Weak Pseudo-Random Number Generator in org.pac4j:pac4j-saml The SAML identifier generated within SAML2Utils.java was found to make use of the apache commons-lang3 RandomStringUtils class which makes them predictable due to RandomStringUtils PRNG's algorithm not being cryptographically strong. This issue only affects the 3.X release of pac4j-saml.,2019-11-06,1,https://github.com/pac4j/pac4j,https://github.com/pac4j/pac4j/commit/34d5b1028a2db201ee81ec51b52a782fe073f609,34d5b1028a2db201ee81ec51b52a782fe073f609,SINGLE
GHSA-q4rf-3fhx-88pf,,8.8,{'https://github.com/rundeck/rundeck/commit/850d12e21d22833bc148b7f458d7cb5949f829b6'},osv,"YAML deserialization can run untrusted code ### Impact  An authorized user can upload a zip-format plugin with a crafted plugin.yaml, or a crafted aclpolicy yaml file, or upload an untrusted project archive with a crafted aclpolicy yaml file, that can cause the server to run untrusted code on Rundeck Community or Enterprise Edition.  An authenticated user can make a POST request, that can cause the server to run untrusted code on Rundeck Enterprise Edition.  The zip-format plugin issues requires authentication and authorization to these access levels, and affects all Rundeck editions:  * `admin` level access to the `system` resource type  The ACL Policy yaml file upload issues requires authentication and authorization to these access levels, and affects all Rundeck editions:   * `create` `update` or `admin` level access to a `project_acl` resource * `create` `update` or `admin` level access to the `system_acl` resource  The unauthorized POST request requires authentication, but no specific authorization, and affects Rundeck Enterprise only.  ### Patches Versions 3.4.3, 3.3.14  ### Workarounds  Please visit [https://rundeck.com/security](https://rundeck.com/security) for information about specific workarounds.  ### For more information If you have any questions or comments about this advisory: * Email us at [security@rundeck.com](mailto:security@rundeck.com)  To report security issues to Rundeck please use the form at [https://rundeck.com/security](https://rundeck.com/security)  Reporter: Rojan Rijal from Tinder Red Team",2021-09-01,1,https://github.com/rundeck/rundeck,https://github.com/rundeck/rundeck/commit/850d12e21d22833bc148b7f458d7cb5949f829b6,850d12e21d22833bc148b7f458d7cb5949f829b6,SINGLE
GHSA-qjwc-v72v-fq6r,,4.8,{'https://github.com/undertow-io/undertow/commit/9e797b2f99617fdad0471eaa88c711ee7f44605f'},osv,"HTTP request smuggling in Undertow A flaw was found in Undertow. A regression in the fix for CVE-2020-10687 was found. HTTP request smuggling related to CVE-2017-2666 is possible against HTTP/1.x and HTTP/2 due to permitting invalid characters in an HTTP request. This flaw allows an attacker to poison a web-cache, perform an XSS attack, or obtain sensitive information from request other than their own. The highest threat from this vulnerability is to data confidentiality and integrity.",2021-06-16,1,https://github.com/undertow-io/undertow,https://github.com/undertow-io/undertow/commit/9e797b2f99617fdad0471eaa88c711ee7f44605f,9e797b2f99617fdad0471eaa88c711ee7f44605f,SINGLE
